No;code;202;203;204;205;206;207;208;209;210;211
14064;1.12-6-145;1893,5;1896,16;2016,01;2070,74;2070,74;2070,74;2070,74;2070,74;2070,74;2070,74
14065;1.12-5-1146;3620,17;3620,17;3620,17;3620,17;3620,17;3620,17;3620,17;3620,17;3620,17;3620,17
14066;1.12-6-146;1983,26;1983,26;1983,26;2194,26;2194,26;2194,26;2194,26;2194,26;2137,99;2137,99
14067;1.12-5-1147;4681,25;4681,25;4681,25;4681,25;4681,25;4681,25;4681,25;4681,25;4681,25;4681,25
14068;1.12-6-147;2079,4;2079,4;2079,4;2079,4;2079,4;2079,4;2079,4;2079,4;2085,91;2085,91
14069;1.12-5-1148;5740;5740;5740;5740;5740;5740;5740;5740;5740;5740
14070;1.12-6-148;2173,5;2173,5;2173,5;2181,26;2181,26;2181,26;2181,26;2181,26;2406,38;2406,38
14071;1.12-5-1149;7339;7339;7339;7339;7339;7339;7339;7339;7339;7339
14072;1.12-6-149;2280,78;2280,78;2280,78;2280,78;2280,78;2280,78;2280,78;2280,78;2467,3;2467,3
14073;1.12-5-1150;8144;8144;8144;8144;8144;8144;8144;8144;8144;8144
14074;1.12-6-150;995,21;995,21;995,21;995,21;995,21;995,21;995,21;995,21;1101,46;1101,46
14075;1.12-5-1151;9577;9577;9577;9577;9577;9577;9577;9577;9577;9577
14076;1.12-6-151;1132,2;1132,2;1132,2;1132,2;1132,2;1132,2;1132,2;1132,2;1253,07;1253,07
14077;1.12-5-1152;12575;12575;12575;12575;12575;12575;12575;12575;12575;12575
14078;1.12-6-152;1400,32;1400,32;1400,32;1400,32;1400,32;1400,32;1400,32;1400,32;1549,82;1549,82
14079;1.12-5-1153;14220;14220;14220;14220;14220;14220;14220;14220;14220;14220
14080;1.12-6-153;1532,62;1532,62;1532,62;1532,62;1532,62;1532,62;1532,62;1532,62;1696,25;1696,25
14081;1.12-5-1154;15528;15528;15528;15528;15528;15528;15528;15528;15528;15528
14082;1.12-6-154;1663,75;1663,75;1663,75;1663,75;1663,75;1663,75;1663,75;1663,75;1841,38;1841,38
14083;1.12-5-1155;18593;18593;18593;18593;18593;18593;18593;18593;18593;18593
14084;1.12-6-155;1990,3;1990,3;1990,3;2181,68;2181,68;2181,68;2181,68;2181,68;2181,68;2181,68
14085;1.12-5-1156;19822;19822;19822;19822;19822;19822;19822;19822;19822;19822
14086;1.12-6-156;1984,26;1984,26;1984,26;2407,93;2407,93;2407,93;2407,93;2407,93;2125,17;2125,17
14087;1.12-5-1157;21767;21767;21767;21767;21767;21767;21767;21767;21767;21767
14088;1.12-6-157;2046,62;2046,62;2046,62;2046,62;2046,62;2046,62;2046,62;2046,62;2265,12;2265,12
14089;1.12-6-158;2171,9;2171,9;2171,9;2171,9;2171,9;2171,9;2171,9;2171,9;2403,77;2403,77
14090;1.12-6-159;2294,83;2294,83;2294,83;2294,83;2294,83;2294,83;2294,83;2294,83;2539,83;2539,83
14091;1.12-6-160;2416,6;2416,6;2416,6;2416,6;2416,6;2416,6;2416,6;2416,6;2674,6;2674,6
14092;1.12-5-1161;127;136,83;136,83;136,83;136,83;136,83;136,83;136,83;136,83;146,42
14093;1.12-6-161;2537,2;2537,2;2537,2;2537,2;2537,2;2537,2;2537,2;2537,2;2808,07;2808,07
14094;1.12-5-1162;164,42;187,17;187,17;187,17;187,17;187,17;187,17;187,17;187,17;187,58
14095;1.12-6-162;2664,94;2664,94;2664,94;2664,94;2664,94;2664,94;2664,94;2664,94;2664,94;2664,94
14096;1.12-5-1163;310;310;310;310;310;310;310;310;310;310
14097;1.12-6-163;1329,53;1329,53;1205,46;1329,53;1329,53;1329,53;1329,53;1329,53;1329,53;1329,53
14098;1.12-5-1164;310;310;310;310;310;310;310;310;310;310
14099;1.12-6-164;1349,5;1349,5;1349,5;1349,5;1349,5;1349,5;1349,5;1349,5;1349,5;1349,5
14100;1.12-5-1165;430;430;430;430;430;430;430;430;430;430
14101;1.12-6-165;1486,96;1486,96;1486,96;1486,96;1486,96;1486,96;1486,96;1486,96;1491,62;1491,62
14102;1.12-5-1166;660;660;660;660;660;660;660;660;660;660
14103;1.12-6-166;1627,46;1627,46;1627,46;1627,46;1627,46;1627,46;1627,46;1627,46;1760,55;1760,55
14104;1.12-5-1167;910;910;910;910;910;910;910;910;910;910
14105;1.12-6-167;1766,79;1766,79;1766,79;1766,79;1766,79;1766,79;1766,79;1766,79;1772,32;1772,32
14106;1.12-5-1168;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
14107;1.12-6-168;1904,95;1904,95;1904,95;1904,95;1904,95;1904,95;1904,95;1904,95;2108,32;2108,32
14108;1.12-5-1169;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800
14109;1.12-6-169;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33
14110;1.12-5-1170;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800
14111;1.12-6-170;2176,58;2176,58;2176,58;2176,58;2176,58;2176,58;2176,58;2176,58;2354,58;2354,58
14112;1.12-5-1171;31,67;31,67;31,67;31,67;31,67;31,67;31,67;31,67;31,67;31,67
14113;1.12-6-171;2318,11;2318,11;2318,11;2564,74;2564,74;2564,74;2564,74;2564,74;2498,97;2498,97
14114;1.12-5-1172;31,67;31,67;31,67;31,67;31,67;31,67;31,67;31,67;31,67;31,67
14115;1.12-6-172;2451,05;2451,05;2451,05;2711,8;2711,8;2711,8;2711,8;2711,8;2642,09;2642,09
14116;1.12-5-1173;51,67;51,67;51,67;51,67;51,67;51,67;51,67;51,67;51,67;51,67
14117;1.12-6-173;2581,48;2581,48;2581,48;2856,1;2856,1;2856,1;2856,1;2856,1;2856,1;2856,1
14118;1.12-5-1174;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17;89,17
14119;1.12-6-174;2702,28;2702,28;2702,28;2702,28;2702,28;2702,28;2702,28;2702,28;2923,27;2923,27
14120;1.12-5-1175;153,33;153,33;153,33;153,33;153,33;153,33;153,33;153,33;153,33;153,33
14121;1.12-6-175;2829,9;2829,9;2829,9;2829,9;2829,9;2829,9;2829,9;2829,9;2839,98;2839,98
14122;1.12-5-1176;391,67;391,67;391,67;391,67;391,67;391,67;391,67;391,67;391,67;391,67
14123;1.12-6-176;1270,35;1270,35;1270,35;1270,35;1270,35;1270,35;1270,35;1270,35;1405,98;1405,98
14124;1.12-5-1177;557,5;557,5;557,5;557,5;557,5;557,5;557,5;557,5;557,5;557,5
14125;1.12-6-177;1573,6;1573,6;1573,6;1573,6;1573,6;1573,6;1573,6;1573,6;1702,29;1702,29
14126;1.12-5-1178;902,5;902,5;902,5;902,5;902,5;902,5;902,5;902,5;902,5;902,5
14127;1.12-6-178;1870,99;1870,99;1870,99;1870,99;1870,99;1870,99;1870,99;1870,99;1876,85;1876,85
14128;1.12-5-1179;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17
14129;1.12-6-179;2170,07;2170,07;2170,07;2170,23;2170,23;2170,23;2170,23;2170,23;2170,23;2170,23
14130;1.12-5-1180;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17
14131;1.12-5-1181;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17;139,17
14132;1.12-6-181;1425,17;1425,17;1425,17;1576,8;1576,8;1576,8;1576,8;1576,8;1536,37;1536,37
14133;1.12-5-1182;219,17;219,17;219,17;219,17;219,17;219,17;219,17;219,17;219,17;219,17
14134;1.12-6-182;1767,07;1767,07;1767,07;1955,07;1955,07;1955,07;1955,07;1955,07;1904,94;1904,94
14135;1.12-6-183;1490,47;1490,47;1490,47;1490,47;1490,47;1490,47;1490,47;1490,47;1495,78;1495,78
14136;1.12-5-1184;323,33;323,33;323,33;323,33;323,33;323,33;323,33;323,33;323,33;323,33
14137;1.12-6-184;1669,61;1669,61;1669,61;1669,61;1669,61;1669,61;1669,61;1669,61;1806,15;1806,15
14138;1.12-5-1185;363,33;363,33;363,33;363,33;363,33;363,33;363,33;363,33;363,33;363,33
14139;1.12-6-185;1847,58;1847,58;1847,58;1847,58;1847,58;1847,58;1847,58;1847,58;1998,67;1998,67
14140;1.12-5-1186;384,17;384,17;384,17;384,17;384,17;384,17;384,17;384,17;384,17;384,17
14141;1.12-6-186;2024,37;2024,37;2024,37;2024,37;2024,37;2024,37;2024,37;2024,37;2189,92;2189,92
14142;1.12-5-1187;564,17;564,17;564,17;564,17;564,17;564,17;564,17;564,17;564,17;564,17
14143;1.12-6-187;2207,67;2207,67;2207,67;2442,54;2442,54;2442,54;2442,54;2442,54;2379,91;2379,91
14144;1.12-5-1188;668,33;668,33;668,33;668,33;668,33;668,33;668,33;668,33;668,33;668,33
14145;1.12-6-188;2374,45;2374,45;2374,45;2374,45;2374,45;2374,45;2374,45;2374,45;2568,63;2568,63
14146;1.12-5-1189;740;740;740;740;740;740;740;740;740;740
14147;1.12-6-189;2554,54;2554,54;2554,54;2554,54;2554,54;2554,54;2554,54;2554,54;2554,54;2554,54
14148;1.12-5-1190;894,17;894,17;894,17;894,17;894,17;894,17;894,17;894,17;894,17;894,17
14149;1.12-6-190;2717,5;2717,5;2717,5;2717,5;2717,5;2717,5;2717,5;2717,5;2939,74;2939,74
14150;1.12-6-191;2887,28;2887,28;2887,28;2887,28;2887,28;2887,28;2887,28;2887,28;2896,32;2896,32
14151;1.12-6-192;3066,53;3066,53;3066,53;3066,75;3066,75;3066,75;3066,75;3066,75;3066,75;3066,75
14152;1.12-6-193;3233,6;3233,6;3233,6;3233,6;3233,6;3233,6;3233,6;3233,6;3233,6;3233,6
14153;1.12-6-194;3387,22;3387,22;3387,22;3387,22;3387,22;3387,22;3387,22;3387,22;3664,23;3664,23
14154;1.12-6-195;3551,14;3551,14;3551,14;3551,14;3551,14;3551,14;3551,14;3551,14;3562,26;3562,26
14155;1.12-6-196;1916,65;1916,65;1916,65;1916,65;1916,65;1916,65;1916,65;1916,65;2121,28;2121,28
14156;1.12-6-197;2129,37;2129,37;2129,37;2129,37;2129,37;2129,37;2129,37;2129,37;2129,37;2129,37
14157;1.12-5-1198;280;280;280;280;280;280;280;280;280;280
14158;1.12-6-198;2326,45;2326,45;2326,45;2326,45;2326,45;2326,45;2326,45;2326,45;2574,82;2574,82
14159;1.12-5-1199;436,67;436,67;436,67;436,67;436,67;436,67;436,67;436,67;436,67;436,67
14160;1.12-6-199;2529;2529;2529;2529;2529;2529;2529;2529;2799;2799
14161;1.12-5-1200;811,67;811,67;811,67;811,67;811,67;811,67;811,67;811,67;811,67;811,67
14162;1.12-6-200;2730,38;2730,38;2730,38;2730,38;2730,38;2730,38;2730,38;2730,38;3021,88;3021,88
14163;1.12-5-1201;1288,33;1288,33;1288,33;1288,33;1288,33;1288,33;1288,33;1288,33;1288,33;1288,33
14164;1.12-6-201;2930,6;2930,6;2930,6;2930,6;2930,6;2930,6;2930,6;2930,6;3243,47;3243,47
14165;1.12-5-1202;270;270;270;270;270;270;270;270;270;270
14166;1.12-6-202;3129,64;3129,64;3129,64;3129,64;3129,64;3129,64;3129,64;3129,64;3463,76;3463,76
14167;1.12-5-1203;434,17;434,17;434,17;434,17;434,17;434,17;434,17;434,17;434,17;434,17
14168;1.12-6-203;3326,34;3326,34;3326,34;3326,34;3326,34;3326,34;3326,34;3326,34;3681,46;3681,46
14169;1.12-5-1204;812,5;812,5;812,5;812,5;812,5;812,5;812,5;812,5;812,5;812,5
14170;1.12-6-204;3521,87;3521,87;3521,87;3521,87;3521,87;3521,87;3521,87;3521,87;3897,87;3897,87
14171;1.12-5-1205;1272,5;1272,5;1272,5;1272,5;1272,5;1272,5;1272,5;1272,5;1272,5;1272,5
14172;1.12-6-205;3716,23;3716,23;3716,23;3716,23;3716,23;3716,23;3716,23;3716,23;3729,45;3729,45
14173;1.12-5-1206;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17
14174;1.12-6-206;2015,13;2015,13;2075,01;2229,5;2229,5;2229,5;2229,5;2229,5;2229,5;2229,5
14175;1.12-5-1207;1926,67;1926,67;1926,67;1926,67;1926,67;1926,67;1926,67;1926,67;1926,67;1926,67
14176;1.12-6-207;2230,38;2230,38;2230,38;2230,38;2230,38;2230,38;2230,38;2230,38;2230,38;2230,38
14177;1.12-5-1208;3277,5;3277,5;3277,5;3277,5;3277,5;3277,5;3277,5;3277,5;3277,5;3277,5
14178;1.12-6-208;2437,68;2437,68;2437,68;2437,68;2437,68;2437,68;2437,68;2437,68;2446,35;2446,35
14179;1.12-5-1209;309,17;309,17;309,17;309,17;309,17;309,17;309,17;309,17;309,17;309,17
14180;1.12-6-209;2660,01;2660,01;2660,01;2660,2;2660,2;2660,2;2660,2;2660,2;2660,2;2660,2
14181;1.12-5-1210;520;520;520;520;520;520;520;520;520;520
14182;1.12-6-210;2872,67;2872,67;2872,67;3178,3;3178,3;3178,3;3178,3;3178,3;3096,8;3096,8
14183;1.12-5-1211;799,17;799,17;799,17;799,17;799,17;799,17;799,17;799,17;799,17;799,17
14184;1.12-6-211;3081,89;3081,89;3081,89;3081,89;3081,89;3081,89;3081,89;3081,89;3081,89;3081,89
14185;1.12-5-1212;1270;1270;1270;1270;1270;1270;1270;1270;1270;1270
14186;1.12-6-212;3280,68;3280,68;3280,68;3280,68;3280,68;3280,68;3280,68;3280,68;3548,97;3548,97
14187;1.12-5-1213;312,5;312,5;312,5;312,5;312,5;312,5;312,5;312,5;312,5;312,5
14188;1.12-6-213;3376,2;3376,2;3376,2;3376,2;3376,2;3376,2;3376,2;3376,2;3376,2;3376,2
14189;1.12-5-1214;492,5;492,5;492,5;492,5;492,5;492,5;492,5;492,5;492,5;492,5
14190;1.12-6-214;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11
14191;1.12-5-1215;796,67;796,67;796,67;796,67;796,67;796,67;796,67;796,67;796,67;796,67
14192;1.12-6-215;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11;3224,11
14193;1.12-5-1216;1261,67;1261,67;1261,67;1261,67;1261,67;1261,67;1261,67;1261,67;1261,67;1261,67
14194;1.12-6-216;4101,43;4101,43;4101,43;4101,43;4101,43;4101,43;4101,43;4101,43;4436,84;4436,84
14195;1.12-5-1217;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17;1599,17
14196;1.12-6-217;4302,81;4302,81;4302,81;4302,81;4302,81;4302,81;4302,81;4302,81;4318,13;4318,13
14197;1.12-5-1218;2203,33;2203,33;2203,33;2203,33;2203,33;2203,33;2203,33;2203,33;2203,33;2203,33
14198;1.12-6-218;3887,47;3887,47;3887,47;3702,02;3702,02;3702,02;3702,02;3702,02;3702,02;3702,02
14199;1.12-5-1219;3220;3220;3220;3220;3220;3220;3220;3220;3220;3220
14200;1.12-6-219;4002,05;4002,05;4002,05;4129,78;4129,78;4129,78;4129,78;4129,78;4427,8;4427,8
14201;1.12-5-1220;3820;3820;3820;3820;3820;3820;3820;3820;3820;3820
14202;1.12-6-220;4298,67;4298,67;4298,67;4298,67;4298,67;4298,67;4298,67;4298,67;4298,67;4298,67
14203;1.12-5-1221;59,17;59,17;59,17;59,17;59,17;59,17;59,17;59,17;59,17;59,17
14204;1.12-6-221;4596,6;4596,6;4596,6;4743,3;4743,3;4743,3;4743,3;4743,3;5085,6;5085,6
14205;1.12-5-1222;59,17;59,17;59,17;59,17;59,17;59,17;59,17;59,17;59,17;59,17
14206;1.12-6-222;4891,18;4891,18;4891,18;5047,64;5047,64;5047,64;5047,64;5047,64;5272,79;5272,79
14207;1.12-5-1223;154,17;154,17;154,17;154,17;154,17;154,17;154,17;154,17;154,17;154,17
14208;1.12-6-223;5185,28;5185,28;5185,28;5350,76;5350,76;5350,76;5350,76;5350,76;5553,03;5553,03
14209;1.12-5-1224;355;355;355;355;355;355;355;355;355;355
14210;1.12-6-224;5476,68;5476,68;5476,68;5476,68;5476,68;5476,68;5476,68;5476,68;5476,68;5476,68
14211;1.12-5-1225;492,5;492,5;492,5;492,5;492,5;492,5;492,5;492,5;492,5;492,5
14212;1.12-6-225;5766,9;5766,9;5766,9;5950,95;5950,95;5950,95;5950,95;5950,95;6380,4;6380,4
14213;1.12-5-1226;819,17;819,17;819,17;819,17;819,17;819,17;819,17;819,17;819,17;819,17
14214;1.12-6-226;6055,52;6055,52;6055,52;6249,23;6249,23;6249,23;6249,23;6249,23;6527,97;6527,97
14215;1.12-5-1227;1221,67;1221,67;1221,67;1221,67;1221,67;1221,67;1221,67;1221,67;1221,67;1221,67
14216;1.12-6-227;5001,8;5001,8;5001,8;5001,8;5001,8;5001,8;5001,8;5001,8;5660,04;5660,04
14217;1.12-5-1228;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33;2048,33
14218;1.12-6-228;5376,47;5376,47;5376,47;5376,47;5376,47;5376,47;5376,47;5376,47;5510,4;5510,4
14219;1.12-6-229;5749,96;5749,96;5749,96;5749,96;5749,96;5749,96;5749,96;5749,96;6466,15;6466,15
14220;1.12-6-230;6121,12;6121,12;6121,12;6121,12;6121,12;6121,12;6121,12;6121,12;6273,6;6273,6
14221;1.12-6-231;6492,27;6492,27;6492,27;6492,27;6492,27;6492,27;6492,27;6492,27;7300,92;7300,92
14222;1.12-6-232;6861,08;6861,08;6861,08;6861,08;6861,08;6861,08;6861,08;6861,08;7029,07;7029,07
14223;1.12-5-1233;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5
14224;1.12-6-233;7227,55;7227,55;7227,55;7227,55;7227,55;7227,55;7227,55;7227,55;8178,71;8178,71
14225;1.12-5-1234;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5
14226;1.12-6-234;7594,03;7594,03;7594,03;7594,03;7594,03;7594,03;7594,03;7594,03;7779,96;7779,96
14227;1.12-5-1235;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5;202,5
14228;1.12-6-235;6876,3;6876,3;6876,3;6876,3;6876,3;6876,3;6876,3;6876,3;7781,24;7781,24
14229;1.12-5-1236;418,33;418,33;418,33;418,33;418,33;418,33;418,33;418,33;418,33;418,33
14230;1.12-6-236;7322,39;7322,39;7322,39;7322,39;7322,39;7322,39;7322,39;7322,39;8286,03;8286,03
14231;1.12-5-1237;420;420;420;420;420;420;420;420;420;420
14232;1.12-6-237;7768,48;7768,48;7768,48;7768,48;7768,48;7768,48;7768,48;7768,48;8790,82;8790,82
14233;1.12-5-1238;431,67;431,67;431,67;431,67;431,67;431,67;431,67;431,67;431,67;431,67
14234;1.12-6-238;8212,23;8212,23;8212,23;8212,23;8212,23;8212,23;8212,23;8212,23;9293,55;9293,55
14235;1.12-5-1239;753,33;753,33;753,33;753,33;753,33;753,33;753,33;753,33;753,33;753,33
14236;1.12-6-239;8869,78;8869,78;8869,78;8962,8;8962,8;8962,8;8962,8;8962,8;9793,78;9793,78
14237;1.12-5-1240;743,33;743,33;743,33;743,33;743,33;743,33;743,33;743,33;743,33;743,33
14238;1.12-6-240;9317,72;9317,72;9317,72;9317,72;9317,72;9317,72;9317,72;9317,72;9317,72;9317,72
14239;1.12-5-1241;743,33;743,33;743,33;743,33;743,33;743,33;743,33;743,33;743,33;743,33
14240;1.12-6-241;9903,7;9903,7;9903,7;9797,52;9797,52;9903,7;9903,7;9903,7;9903,7;9903,7
14241;1.12-5-1242;751,67;751,67;751,67;751,67;751,67;751,67;751,67;751,67;751,67;751,67
14242;1.12-6-242;10439,63;10439,63;10439,63;10439,63;10439,63;10439,63;10439,63;10439,63;10439,63;10439,63
14243;1.12-5-1243;1026,67;1026,67;1026,67;1026,67;1026,67;1026,67;1026,67;1026,67;1026,67;1026,67
14244;1.12-6-243;10974,34;10974,34;10974,34;10974,34;10974,34;10974,34;10974,34;10974,34;10974,34;10974,34
14245;1.12-5-1244;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33
14246;1.12-6-244;11184,33;10875,8;10875,8;10875,8;10875,8;10875,8;10875,8;10875,8;10875,8;10875,8
14247;1.12-5-1245;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33;1013,33
14248;1.12-6-245;11871,42;11871,42;11871,42;13091,17;13091,17;13091,17;13091,17;13091,17;13091,17;13091,17
14249;1.12-5-1246;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33
14250;1.12-6-246;12480,93;12480,93;12480,93;13763,3;13763,3;13763,3;13763,3;13763,3;13763,3;13763,3
14251;1.12-5-1247;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33;1243,33
14252;1.12-6-247;121,46;121,46;121,46;121,29;110,8;110,91;110,91;110,91;110,64;110,01
14253;1.12-5-1248;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67
14254;1.12-6-248;161,33;161,33;161,33;161,33;161,33;161,33;145,46;145,46;145,46;145,46
14255;1.12-5-1249;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67;1556,67
14256;1.12-6-249;118,43;118,43;118,43;118,43;118,43;118,43;118,43;118,43;118,43;112,5
14257;1.12-5-1250;1768,33;1768,33;1768,33;1768,33;1768,33;1768,33;1768,33;1768,33;1768,33;1768,33
14258;1.12-6-250;152,23;152,23;167,45;167,45;167,45;167,45;167,45;167,45;167,45;167,45
14259;1.12-5-1251;2688,33;2688,33;2688,33;2688,33;2688,33;2688,33;2688,33;2688,33;2688,33;2688,33
14260;1.12-6-251;148,44;147,25;147,25;147,25;147,25;128,25;128,25;128,25;125,87;134,53
14261;1.12-5-1252;2573,33;2573,33;2573,33;2573,33;2573,33;2573,33;2573,33;2573,33;2573,33;2573,33
14262;1.12-6-252;160,83;154,71;154,17;154,17;154,17;154,17;154,17;154,17;150,83;150,83
14263;1.12-5-1253;2486,67;2486,67;2486,67;2486,67;2486,67;2486,67;2486,67;2486,67;2486,67;2486,67
14264;1.12-6-253;205,59;197,2;197,2;197,2;197,2;197,2;197,2;197,2;193;193
14265;1.12-5-1254;2946,67;2946,67;2946,67;2946,67;2946,67;2946,67;2946,67;2946,67;2946,67;2946,67
14266;1.12-6-254;169,91;162,52;162,52;162,52;162,52;162,52;162,52;162,52;157,6;157,6
14267;1.12-5-1255;305,83;305,83;305,83;305,83;305,83;305,83;305,83;305,83;305,83;305,83
14268;1.12-6-255;161,66;161,66;161,66;161,66;161,66;161,66;161,66;161,66;161,67;161,66
14269;1.12-5-1256;469,17;469,17;469,17;469,17;469,17;469,17;469,17;469,17;469,17;469,17
14270;1.12-6-256;180;180;180;180;180;180;180;180;172,43;172,43
14271;1.12-5-1257;309,17;309,17;309,17;309,17;309,17;309,17;309,17;309,17;309,17;309,17
14272;1.12-6-257;204,36;204,36;199,12;193,83;193,83;193,83;193,83;193,83;188,64;188,64
14273;1.12-5-1258;474,17;474,17;474,17;474,17;474,17;474,17;474,17;474,17;474,17;474,17
14274;1.12-6-258;220,99;215,33;215,33;209,66;209,66;209,66;209,66;209,66;203,99;203,99
14275;1.12-5-1259;887,5;887,5;887,5;887,5;887,5;887,5;887,5;887,5;887,5;887,5
14276;1.12-6-259;160;160;160;160;160;160;160;160;160;160
14277;1.12-5-1260;438,33;438,33;438,33;438,33;438,33;438,33;438,33;438,33;438,33;438,33
14278;1.12-6-260;164,15;164,15;164,15;164,15;164,15;164,15;164,15;164,15;157,2;157,2
14279;1.12-5-1261;528,33;528,33;528,33;528,33;528,33;528,33;528,33;528,33;528,33;528,33
14280;1.12-6-261;180,83;180,83;180,83;180,83;180,83;180,83;180,83;180,83;172,5;172,5
14281;1.12-5-1262;909,17;909,17;909,17;909,17;909,17;909,17;909,17;909,17;909,17;909,17
14282;1.12-6-262;201,67;201,67;196,67;196,67;196,67;196,67;196,67;196,67;186,67;186,67
14283;1.12-5-1263;1358,33;1358,33;1358,33;1358,33;1358,33;1358,33;1358,33;1358,33;1358,33;1358,33
14284;1.12-6-263;235,83;230,42;230;224,51;224,51;224,17;224,17;224,17;205,83;205,83
14285;1.12-5-1264;48,33;48,33;48,33;48,33;48,33;48,33;48,33;48,33;48,33;48,33
14286;1.12-6-264;230,45;231,11;224,49;224,82;224,49;224,49;224,49;217,88;214,58;214,58
14287;1.12-5-1265;48,33;48,33;48,33;48,33;48,33;48,33;48,33;48,33;48,33;48,33
14288;1.12-6-265;241,72;241,72;241,72;234,39;234,39;234,39;234,39;234,39;234,39;234,39
14289;1.12-5-1266;85;85;85;85;85;85;85;85;85;85
14290;1.12-6-266;271,14;271,14;271,14;262,93;262,93;262,93;262,93;262,93;262,93;262,93
14291;1.12-5-1267;150;150;150;150;150;150;150;150;150;150
14292;1.12-6-267;127,33;127,33;127,33;127,33;127,33;127,33;127,33;127,33;118,45;118,45
14293;1.12-5-1268;283,33;283,33;283,33;283,33;283,33;283,33;283,33;283,33;283,33;283,33
14294;1.12-6-268;128,28;128,28;128,28;128,28;128,28;128,28;128,28;128,28;128,28;128,28
14295;1.12-5-1269;542,5;542,5;542,5;542,5;542,5;542,5;542,5;542,5;542,5;542,5
14296;1.12-6-269;146,3;146,3;146,3;146,3;146,3;146,3;146,3;146,3;146,3;146,3
14297;1.12-5-1270;833,33;833,33;833,33;833,33;833,33;833,33;833,33;833,33;833,33;833,33
14298;1.12-6-270;204,49;204,49;204,49;204,49;204,49;204,49;204,49;204,49;194,27;194,27
14299;1.12-5-1271;1433,33;1433,33;1433,33;1433,33;1433,33;1433,33;1433,33;1433,33;1433,33;1433,33
14300;1.12-6-271;213,98;213,98;213,98;208,19;208,19;208,19;208,19;208,19;196,63;196,63
14301;1.12-5-1272;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33
14302;1.12-6-272;248,66;248,66;248,66;241,94;241,94;241,94;241,94;227,5;227,5;227,5
14303;1.12-5-1273;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33;43,33
14304;1.12-6-273;265,26;265,26;265,26;257,68;257,68;257,68;257,68;252,5;242,53;242,53
14305;1.12-5-1274;136,67;136,67;136,67;136,67;136,67;136,67;136,67;136,67;136,67;136,67
14306;1.12-6-274;289,62;289,62;289,62;264,79;264,79;264,79;264,79;252,5;252,5;252,5
14307;1.12-5-1275;273,33;273,33;273,33;273,33;273,33;273,33;273,33;273,33;273,33;273,33
14308;1.12-6-275;302,5;302,5;302,5;289,32;289,32;289,32;289,32;252,5;252,5;252,5
14309;1.12-5-1276;503,33;503,33;503,33;503,33;503,33;503,33;503,33;503,33;503,33;503,33
14310;1.12-6-276;302,5;302,5;302,5;302,5;302,5;302,5;302,5;252,5;252,5;252,5
14311;1.12-5-1277;668,33;668,33;668,33;668,33;668,33;668,33;668,33;668,33;668,33;668,33
14312;1.12-6-277;302,5;302,5;302,5;302,5;302,5;302,5;302,5;252,5;252,5;252,5
14313;1.12-5-1278;1017,5;1017,5;1017,5;1017,5;1017,5;1017,5;1017,5;1017,5;1017,5;1017,5
14314;1.12-6-278;146,65;139,66;139,66;139,66;139,66;139,66;139,66;125,83;125,83;125,83
14315;1.12-5-1279;1681,67;1681,67;1681,67;1681,67;1681,67;1681,67;1681,67;1681,67;1681,67;1681,67
14316;1.12-6-279;179,16;179,16;170,63;170,63;170,63;170,63;170,63;170,63;162,1;162,1
14317;1.12-5-1280;298,33;298,33;298,33;298,33;298,33;298,33;298,33;298,33;298,33;298,33
14318;1.12-6-280;213,33;203,33;202,5;202,5;202,5;202,5;201,04;201,04;192,5;190,98
14319;1.12-5-1281;477,5;477,5;477,5;477,5;477,5;477,5;477,5;477,5;477,5;477,5
